id,name,type,display_type,activity_type_display_name,private,bike_id,athlete_gear_id,start_date,start_date_local_raw,start_time,start_day,distance,distance_raw,long_unit,short_unit,moving_time,moving_time_raw,elapsed_time,elapsed_time_raw,trainer,static_map,has_latlng,commute,elevation_gain,elevation_unit,elevation_gain_raw,description,activity_url,activity_url_for_twitter,twitter_msg,is_new,is_changing_type,suffer_score,workout_type,flagged,hide_power,hide_heartrate,leaderboard_opt_out,visibility
7462166296,Chill pace,Ride,Ride,Ride,false,8477598,,"Wed, 7/13/2022",1657700138,2022-07-13T07:15:38+0000,Wed,60.12,60119.8,kilometers,km,3:09:08,11348,5:58:58,21538,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/5I6WSM5EOA45AQDF2ZZF3AYO6IGF35A5ROBUKTCB2MM6OH7ZIIAQCUHEV5UFL6RN6LE2KRMB67O6TTPBE4DPOKKXCWATUVYM,true,false,552,m,552,"Broken clouds, 16°C, Feels like 16°C, Humidity 79%, Wind 6mph from NNW - by Klimat.app",https://www.strava.com/activities/7462166296,https://www.strava.com/activities/7462166296?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 60.1 kilometer Ride.,true,false,,10,false,false,false,false,everyone
7451376587,No thank you ,Ride,Ride,Ride,false,8477598,,"Mon, 7/11/2022",1657552416,2022-07-11T14:13:36+0000,Mon,3.39,3398.86,kilometers,km,16:00,960,23:21,1401,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/LIDL4XWQI7K5QL4DCXPOXMTYGS32WYQ53P3CDE6ET2APFZZEK7PRV3X2AUG2IVF7RX5XX5LOW7HBHHRZPDAATNIXLJMSE36J,true,false,55,m,55.1939,"Clear sky, 29°C, Feels like 28°C, Humidity 37%, Wind 9mph from S - by Klimat.app",https://www.strava.com/activities/7451376587,https://www.strava.com/activities/7451376587?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 3.3 kilometer Ride.,false,false,,0,false,false,false,false,everyone
7429964975,First decent ride in awhile ,Ride,Ride,Ride,false,8477598,,"Thu, 7/7/2022",1657198344,2022-07-07T11:52:24+0000,Thu,26.97,26971.5,kilometers,km,56:37,3397,1:15:44,4544,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/W2GAQSQBTY5EYZXAXAJTZSP4NN2B2EG6E2HHXUK4FZX2BEM2A4CWPWVGAMTTNEYK7L6WMJGWY2PVTIKXQVKS5GGVMBN7ZHXV64======,true,false,249,m,249,"Broken clouds, 18°C, Feels like 18°C, Humidity 73%, Wind 9mph from NW - by Klimat.app",https://www.strava.com/activities/7429964975,https://www.strava.com/activities/7429964975?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 26.9 kilometer Ride.,true,false,108,12,false,false,false,false,everyone
7420992147,Afternoon Mountain Bike Ride ,Ride,Ride,Ride,false,8477598,,"Tue, 7/5/2022",1657030350,2022-07-05T13:12:30+0000,Tue,26.62,26623.7,kilometers,km,2:15:46,8146,6:17:19,22639,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/TYHZAD74FWTM3CBTNWNIT6DEAIEHAKMGOKX73R3IJIIVD2W574B2WQLBY7DIETLOITKNVOU6KOOG7H6BA3GTZQSF7XDCCH7TQA======,true,false,278,m,278,"Scattered clouds, 18°C, Feels like 18°C, Humidity 72%, Wind 6mph from NW - by Klimat.app",https://www.strava.com/activities/7420992147,https://www.strava.com/activities/7420992147?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 26.6 kilometer Ride.,true,false,,,false,false,false,false,everyone
7397956737,Gym back ,Ride,Ride,Ride,false,8477598,,"Fri, 7/1/2022",1656688345,2022-07-01T14:12:25+0000,Fri,3.41,3412.3,kilometers,km,14:22,862,16:09,969,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/4MWKVYZZB6TRHCGCIIZ7TFKSBQ2QE2YHLD7PUM6ZYTPLU27UJL7V6LRC5VBFYSOTFFHJN2N366UHNR7G63QP5DFHU6OVBMXH,true,false,55,m,55.2635,"Broken clouds, 17°C, Feels like 17°C, Humidity 74%, Wind 16mph from WSW - by Klimat.app",https://www.strava.com/activities/7397956737,https://www.strava.com/activities/7397956737?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 3.4 kilometer Ride.,false,false,,0,false,false,false,false,everyone
7397883373,Jim there,Ride,Ride,Ride,false,8477598,,"Fri, 7/1/2022",1656682608,2022-07-01T12:36:48+0000,Fri,3.60,3607.38,kilometers,km,10:00,600,19:26,1166,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/72PITPTRG2UPF37WVIL5MNQLOJL75GTRL34IR7GBAAQ3JTDCKWUQBPA5TITMMDF5P4KZFZXRGO5ZO5YZHZE7GCF6RSMBMT3B,true,false,7,m,6.92639,"Overcast clouds, 16°C, Feels like 15°C, Humidity 79%, Wind 14mph from SW - by Klimat.app",https://www.strava.com/activities/7397883373,https://www.strava.com/activities/7397883373?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 3.6 kilometer Ride.,false,false,,10,false,false,false,false,everyone
7387800185,Leg day after party ,Ride,Ride,Ride,false,8477598,,"Wed, 6/29/2022",1656516984,2022-06-29T14:36:24+0000,Wed,3.44,3439.78,kilometers,km,13:22,802,16:27,987,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/3X6E5JEUGLO77JNJZFOOE3Y4ZN5DMGDHODKMGOYAKXPIDAB2QQI4LEB353POTI4J2JKDFMY4OT6SYMII36OKZNSCVNEKRPR5,true,false,55,m,55.3329,"Overcast clouds, 20°C, Feels like 20°C, Humidity 59%, Wind 11mph from SSW - by Klimat.app",https://www.strava.com/activities/7387800185,https://www.strava.com/activities/7387800185?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 3.4 kilometer Ride.,false,false,8,12,false,false,false,false,everyone
7383735319,Back in wolves still slow,Ride,Ride,Ride,false,8477598,,"Tue, 6/28/2022",1656444131,2022-06-28T18:22:11+0000,Tue,5.75,5752.17,kilometers,km,26:01,1561,42:50,2570,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QX3DNJBYLKZX53DABEYRI3B6TG3E3QAAKDGWSAHF3AHA573ZHWEEZBXY4CHKQ5BRWBMCAU2KZNFUV445KJ6TXCEJXISF6MULKU======,true,false,68,m,68,,https://www.strava.com/activities/7383735319,https://www.strava.com/activities/7383735319?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 5.7 kilometer Ride.,true,false,,10,false,false,false,false,everyone
7314006724,Last second ride,Ride,Ride,Ride,false,8477598,,"Wed, 6/15/2022",1655300918,2022-06-15T12:48:38+0000,Wed,25.09,25097.6,kilometers,km,2:04:49,7489,4:31:34,16294,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/IGAJ2IH4WHLI6GUFSCOLEEDYZSQ67DHT5WO5EOFLY2NAQ45D7UEBPTPJ2L7ZF3WDCLM5TNZFKV6C4QHLRCZ6QGRKUCDL73PVIE======,true,false,261,m,261,"Overcast clouds, 22°C, Feels like 22°C, Humidity 53%, Wind 2mph from WSW - by Klimat.app",https://www.strava.com/activities/7314006724,https://www.strava.com/activities/7314006724?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 25.0 kilometer Ride.,true,false,,10,false,false,false,false,everyone
7297607275,Lunch Mountain Bike Ride ,Ride,Ride,Ride,false,8477598,,"Sun, 6/12/2022",1655033850,2022-06-12T10:37:30+0000,Sun,22.81,22812,kilometers,km,1:41:39,6099,4:57:52,17872,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/3UYCVMVQL5KY3HXLQPHXTBBW7QFQ2MMVAJJ4INY6HJ3LK52BGOJHGSKJBXWE7GM2OAAXG5YGIL54ZOA5BI4QPEM3NECGBGBGUI======,true,false,308,m,308,"Broken clouds, 15°C, Feels like 14°C, Humidity 62%, Wind 3mph from E - by Klimat.app",https://www.strava.com/activities/7297607275,https://www.strava.com/activities/7297607275?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 22.8 kilometer Ride.,true,false,,,false,false,false,false,everyone
7244820201,Testing out old road ,Ride,Ride,Ride,false,8477598,,"Thu, 6/2/2022",1654198590,2022-06-02T18:36:30+0000,Thu,7.98,7984.94,kilometers,km,27:06,1626,46:04,2764,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/SLAVKU232A74VOPUYJUE3FP4SWI7BTO7W4IYFP4PL2EY5BZXFUTPW5F3PEE333R6YCCRR5JDQN2USUUQRWGCCCNXQE6B7LVI,true,false,39,m,39,"Overcast clouds, 18°C, Feels like 17°C, Humidity 58%, Wind 3mph from SE - by Klimat.app",https://www.strava.com/activities/7244820201,https://www.strava.com/activities/7244820201?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 7.9 kilometer Ride.,true,false,,10,false,false,false,false,everyone
7215870299,Shit roads,Ride,Ride,Ride,false,8477598,,"Sat, 5/28/2022",1653740571,2022-05-28T11:22:51+0000,Sat,14.60,14606.7,kilometers,km,38:41,2321,1:09:07,4147,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/ZV4NQYRI2ZHP6AIVE4Q76NTVWQI6RDTC3WXIRR57WNUQWUPGV6PVCNLHUBD3O2YS7SKS52H7YJUVXVCQWTCZMBFAUID6GCRU,true,false,48,m,48,"Broken clouds, 16°C, Feels like 16°C, Humidity 54%, Wind 7mph from W - by Klimat.app",https://www.strava.com/activities/7215870299,https://www.strava.com/activities/7215870299?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 14.6 kilometer Ride.,true,false,54,10,false,false,false,false,everyone
7186860545,1st ride in manc (wet and slow),Ride,Ride,Ride,false,8477598,,"Sun, 5/22/2022",1653247385,2022-05-22T18:23:05+0000,Sun,12.56,12560.4,kilometers,km,33:54,2034,39:50,2390,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/ROJGVCCVBRUXMQYRJDPKIRNQPMXY47HPIUQQLSRVM4CJND7QXMDFM566R2Z7E4JESQQ2NH35DJQUGITXXE6MYJYZEQ2LUWUZ,true,false,44,m,44,"Few clouds, 18°C, Feels like 18°C, Humidity 70%, Wind 9mph from SSW - by Klimat.app",https://www.strava.com/activities/7186860545,https://www.strava.com/activities/7186860545?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 12.5 kilometer Ride.,true,false,79,12,false,false,false,false,everyone
6980797732,Proper slow 1 ,Ride,Ride,Ride,false,8477600,,"Thu, 4/14/2022",1649941782,2022-04-14T12:09:42+0000,Thu,20.20,20201.8,kilometers,km,1:55:51,6951,2:53:44,10424,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/XC2QP3KEZDVDWI36N6BLCBVABGMRR47C36CLZD5JP6XJHS3R4RC3ELF2ULRV6JDKD335WRD3AKD346PNNZSILCXYHLUFSB3N,true,false,226,m,225.559,"Broken clouds, 14°C, Feels like 13°C, Humidity 66%, Wind 5mph from SSW - by Klimat.app",https://www.strava.com/activities/6980797732,https://www.strava.com/activities/6980797732?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 20.2 kilometer Ride.,false,false,222,12,false,false,false,true,followers_only
6452499682,El Classic route ,Ride,Ride,Ride,false,8477600,,"Fri, 12/31/2021",1640961765,2021-12-31T14:42:45+0000,Fri,15.17,15174.9,kilometers,km,1:15:59,4559,1:33:23,5603,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/C3PV3MKVWTG6PWN5T5KQKIL2RGZFOJSU4KZTT5NQWI33JGR7WHFLK762W7TTAR2SMSCDF3QYXAQNW5T6HLAJMRSHD2YA5A45,true,false,154,m,153.645,"Overcast clouds, 13°C, Feels like 13°C, Humidity 82%, Wind 2mph from NW - by Klimat.app",https://www.strava.com/activities/6452499682,https://www.strava.com/activities/6452499682?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 15.1 kilometer Ride.,false,false,10,12,false,false,false,false,everyone
6443128653,First ride in a few months (legs✅ lungs❌) ,Ride,Ride,Ride,false,8477600,,"Wed, 12/29/2021",1640794762,2021-12-29T16:19:22+0000,Wed,4.60,4600.47,kilometers,km,20:49,1249,31:27,1887,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/KKQMD5ZIQB3ZBEDXACFFB2IYUJJXUCUE2ZRBRTR6N6TGWAI3EAROT52QZZJZCJBCS332CSIAYQOAS5GICQ7UW4KOQJ3POTSS,true,false,45,m,44.551,"Overcast clouds, 11°C, Feels like 10°C, Humidity 77%, Wind 2mph from NW - by Klimat.app",https://www.strava.com/activities/6443128653,https://www.strava.com/activities/6443128653?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 4.6 kilometer Ride.,false,false,,12,false,false,false,false,everyone
5887590785,Classic route ,Ride,Ride,Ride,false,8477600,,"Wed, 9/1/2021",1630498886,2021-09-01T11:21:26+0000,Wed,16.69,16697.3,kilometers,km,1:03:33,3813,1:18:14,4694,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/V3XM67NESPJRE6GJLV4PJ5M4DBLJSZLLRNWURLFREF3AX7LRAGEONSQPYKUS65IJNP6WJ6DF3CZUUVQ7FVUOKC7MHROYXDNX,true,false,175,m,174.597,"Overcast clouds, 15°C, Feels like 14°C, Humidity 70%, Wind 8mph from NNE - by Klimat.app",https://www.strava.com/activities/5887590785,https://www.strava.com/activities/5887590785?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 16.6 kilometer Ride.,false,false,,10,false,false,false,false,everyone
5866852132,Ride cut short :(,Ride,Ride,Ride,false,8477600,,"Sat, 8/28/2021",1630154300,2021-08-28T11:38:20+0000,Sat,11.94,11947.2,kilometers,km,1:14:30,4470,2:31:27,9087,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/NCSQ27YZP4SVVZBSXN5JEK2VMUHWDRW3ARGR6UDKSX424ZUSQ3F77PKXPDYMF77ZE65FKKGSXFD5EPTDZLQV3RTFLGDJ2H25,true,false,271,m,271,"Scattered clouds, 19°C, Feels like 19°C, Humidity 64%, Wind 2mph from NNW - by Klimat.app",https://www.strava.com/activities/5866852132,https://www.strava.com/activities/5866852132?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 11.9 kilometer Ride.,true,false,,12,false,false,false,false,everyone
5823754548,MTB still not fixed apparently:( ,Ride,Ride,Ride,false,8477600,,"Fri, 8/20/2021",1629466417,2021-08-20T12:33:37+0000,Fri,10.41,10414.2,kilometers,km,1:18:06,4686,1:58:20,7100,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/6GN6ZQ7DYSI3DO7RQW3KXGK3KWCKO4DPE7BZHEZJ5GFBUKN2VRPUC22TG5L5KDPH2JTIOUQTZHPJQIGGOFZU3W3WIZPUH2JI,true,false,349,m,348.664,"Overcast clouds, 21°C, Feels like 21°C, Humidity 73%, Wind 4mph from SE - by Klimat.app",https://www.strava.com/activities/5823754548,https://www.strava.com/activities/5823754548?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 10.4 kilometer Ride.,false,false,,12,false,false,false,false,everyone
5801774825,Testing Zwift setup,VirtualRide,Virtual Ride,Virtual Ride,false,8477598,,"Mon, 8/16/2021",1629120800,2021-08-16T12:33:20+0000,Mon,8.79,8791.7,kilometers,km,19:05,1145,19:57,1197,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/6HNBNQZQTQW5LO5AUFMCZMDVEKPX3TTNYPK5PRRFKTPUIHEQ3FGVBPB5IEZZZ2ZNGUQOSJ44X2POILKQ2GWIBO7EDHGW6HG6,true,false,42,m,42,,https://www.strava.com/activities/5801774825,https://www.strava.com/activities/5801774825?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 8.7 kilometer Virtual Ride.,true,false,23,,false,false,false,false,everyone
5356301901,1 Order,Ride,Ride,Ride,false,8477598,,"Tue, 5/25/2021",1621961490,2021-05-25T15:51:30+0000,Tue,12.74,12741.1,kilometers,km,37:31,2251,54:43,3283,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/KRCF66MOC5YSORBTEZUGKYISRMH3K2EVR7F4UH2CLOTR63O52KDSQUWNUDOSWSTCXXXPX5MP57NP4RUKE554GKE2RKZXSSO6,true,false,58,m,58,"Overcast clouds, 12°C, Feels like 7°C, Humidity 62%, Wind 13mph from W - by Klimat.app",https://www.strava.com/activities/5356301901,https://www.strava.com/activities/5356301901?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 12.7 kilometer Ride.,true,false,,10,false,false,false,false,everyone
5340408377,1.5 hours no orders ,Ride,Ride,Ride,false,8477598,,"Sat, 5/22/2021",1621703221,2021-05-22T16:07:01+0000,Sat,11.94,11946.3,kilometers,km,37:25,2245,1:19:35,4775,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/6DMS5MBWVNQPOVI73OIW24EJYFY5VKC3BWK34BY4I2I3B5X4K7YNDUHP5RZIONSR6XCYG6XSGJGL43G5AKG6RJ7QPSJPO57X,true,false,42,m,42,"Scattered clouds, 11°C, Feels like 5°C, Humidity 50%, Wind 14mph from W - by Klimat.app",https://www.strava.com/activities/5340408377,https://www.strava.com/activities/5340408377?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 11.9 kilometer Ride.,true,false,,10,false,false,false,false,everyone
5320017960,Getting back into it,VirtualRide,Virtual Ride,Virtual Ride,false,8477598,,"Tue, 5/18/2021",1621371179,2021-05-18T19:52:59+0000,Tue,23.97,23974.5,kilometers,km,53:27,3207,1:11:46,4306,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/CLEP563HTBPJMGBEIUTNNPF7A3LHXWD5EUKJULZJ333ZV3RPDYQW5C65U3NNKM2WBZEIVEKIE3Z5PHCSWJRZN7WI2ABY6RZT,true,false,241,m,241,,https://www.strava.com/activities/5320017960,https://www.strava.com/activities/5320017960?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 23.9 kilometer Virtual Ride.,true,false,,,false,false,false,false,everyone
5302707364,Power Testing,VirtualRide,Virtual Ride,Virtual Ride,false,8477598,,"Sat, 5/15/2021",1621104764,2021-05-15T17:52:44+0000,Sat,5.98,5981.8,kilometers,km,13:59,839,24:39,1479,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2HU7TPORNANMTOHL6UAA447MOCEHF7POQMWZPHQHQJQ4K5DCQ3CMFE76QVNOV5HNYLM5QCDAYLE2NNQNBF45DFSCLTED4GQE,true,false,19,m,19,,https://www.strava.com/activities/5302707364,https://www.strava.com/activities/5302707364?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 5.9 kilometer Virtual Ride.,true,false,9,,false,false,false,false,everyone
5297354228,Deliveroo - few close calls,Ride,Ride,Ride,false,5689208,,"Fri, 5/14/2021",1621016437,2021-05-14T17:20:37+0000,Fri,33.26,33264,kilometers,km,1:46:33,6393,2:49:35,10175,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/IATBUUCDWNGDEFLWAXEIVSZXPHXDBOYLPK3KGT4SQ2QB3ER3MYRHDTDVNGO4K5XPTGW5WUREI7HOGBF7NBIWPBC5JFFSL6BS,true,false,183,m,183,"Overcast clouds, 13°C, Feels like 11°C, Humidity 58%, Wind 2mph from N - by Klimat.app",https://www.strava.com/activities/5297354228,https://www.strava.com/activities/5297354228?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 33.2 kilometer Ride.,true,false,,12,false,false,false,false,everyone
5287136044,Zwift (been while),VirtualRide,Virtual Ride,Virtual Ride,false,8477598,,"Thu, 5/13/2021",1620864316,2021-05-12T23:05:16+0000,Thu,25.78,25783.3,kilometers,km,51:03,3063,51:24,3084,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/L6QF45BWMN5KS6HAEUDZPZ3MOA4K2TLGBRVQHIETKLFML6SSG52K4Y2EVW5E6J53T7YYU34IE266JOKI4TH74D755GDCY77O,true,false,133,m,133,,https://www.strava.com/activities/5287136044,https://www.strava.com/activities/5287136044?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 25.7 kilometer Virtual Ride.,true,false,97,,false,false,false,false,everyone
5286035977,0 orders 2 hours :(,Ride,Ride,Ride,false,8477598,,"Wed, 5/12/2021",1620844363,2021-05-12T17:32:43+0000,Wed,13.79,13790.9,kilometers,km,46:37,2797,1:28:41,5321,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2S532TRGW3DTOK3DOPCUVDFIJJKJQ27DSSTX4R4MPX5JDPE245YCFSUVBIJ3C3SCHAHHRCBRWVHHMLQASK7KQVAFTDCVXFRL,true,false,45,m,45,"Light rain, 13°C, Feels like 10°C, Humidity 54%, Wind 5mph from S - by Klimat.app",https://www.strava.com/activities/5286035977,https://www.strava.com/activities/5286035977?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 13.7 kilometer Ride.,true,false,,10,false,false,false,false,everyone
5264763428,Evening Ride ,Ride,Ride,Ride,false,8477598,,"Sat, 5/8/2021",1620502006,2021-05-08T18:26:46+0000,Sat,8.23,8234.5,kilometers,km,35:43,2143,1:39:03,5943,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/3ZC37XN2HLCYGOTFGAGTVIDHI4UQDUCMAKYP6GBSB5EFMBRND7JJ7RXFSMLYKCDSC3V5WSO26X754VZF5T75K2DS6MLLQ332,true,false,49,m,49,"Drizzle rain, 13°C, Feels like 11°C, Humidity 94%, Wind 8mph from S - by Klimat.app",https://www.strava.com/activities/5264763428,https://www.strava.com/activities/5264763428?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 8.2 kilometer Ride.,true,false,,,false,false,false,false,everyone
5258679255,Deliveroo - Man on a mission ,Ride,Ride,Ride,false,5546362,,"Fri, 5/7/2021",1620412724,2021-05-07T17:38:44+0000,Fri,42.80,42807.6,kilometers,km,2:10:50,7850,4:04:49,14689,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/DPTS7K4OXGLM22OPD2P6JTHOIZXCXMYW6HDS2BZ3LIW6NTQ6CIKOC65M5Q2YA2NQJFTYHSQT3R3OH73LLYMSTFEDGFZHH37Z,true,false,227,m,227,"Broken clouds, 11°C, Feels like 7°C, Humidity 46%, Wind 7mph from W - by Klimat.app",https://www.strava.com/activities/5258679255,https://www.strava.com/activities/5258679255?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 42.8 kilometer Ride.,true,false,,12,false,false,false,false,everyone
5202111869,Back from uni ,Ride,Ride,Ride,false,8477600,,"Tue, 4/27/2021",1619541208,2021-04-27T15:33:28+0000,Tue,4.53,4538.7,kilometers,km,12:08,728,14:20,860,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/RR7XD4ZJJPGNNTIQMUE4I7S4W45ZY5RCXQA5JYKCS2FWLPYKUZZOXJE2P46PF35MK7BU7P4IEW6BEXO6YZZSCAH6IISG72MO,true,false,12,m,12.0507,"Light rain, 11°C, Feels like 8°C, Humidity 54%, Wind 5mph from N - by Klimat.app",https://www.strava.com/activities/5202111869,https://www.strava.com/activities/5202111869?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 4.5 kilometer Ride.,false,false,,12,false,false,false,false,everyone
5201668535,Uni ,Ride,Ride,Ride,false,8477600,,"Tue, 4/27/2021",1619536329,2021-04-27T14:12:09+0000,Tue,4.50,4503.5,kilometers,km,12:00,720,13:55,835,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/CIVSPT52SGYRF22JCVUDFJRABAZSUBJLTB77UECFVC6RRFAKXY3RYMHTYYN5WH3W3UUVPI2D77RG6I4QG5LGDTFUWHHIE3O3,true,false,5,m,4.6,"Scattered clouds, 11°C, Feels like 8°C, Humidity 66%, Wind 9mph from W - by Klimat.app",https://www.strava.com/activities/5201668535,https://www.strava.com/activities/5201668535?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 4.5 kilometer Ride.,false,false,,10,false,false,false,false,everyone
5166503700,Afternoon Ride ,Ride,Ride,Ride,false,8477598,,"Wed, 4/21/2021",1619010297,2021-04-21T12:04:57+0000,Wed,44.16,44167,kilometers,km,1:34:28,5668,1:57:44,7064,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/ZFR7N2O6OY5KFVPZWMOX7TYNV32MJGNX4W5XDZVAFVDY4X3KYXK52ZWFQDPL3SORZKN7IZOA7EVKFXDGDB6M5TCP5GTUCKYH,true,false,268,m,268,"Overcast clouds, 11°C, Feels like 7°C, Humidity 62%, Wind 9mph from E - by Klimat.app",https://www.strava.com/activities/5166503700,https://www.strava.com/activities/5166503700?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 44.1 kilometer Ride.,true,false,307,,false,false,false,false,everyone
5142607402,Derailleur Destroyer ,Ride,Ride,Ride,false,8477600,,"Sat, 4/17/2021",1618670356,2021-04-17T13:39:16+0000,Sat,3.46,3465.3,kilometers,km,16:04,964,33:28,2008,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/4TAZZFKZLK6FRDIKK4IVAXIML5OZEUWAHKET5RQUTATS6CHPCT3X3D5ZR43E77VJ6X2W5OFKO7FYEGUTUSEE7QOHSJHQGUVL,true,false,68,m,68,"Scattered clouds, 14°C, Feels like 11°C, Humidity 41%, Wind 5mph from NNE - by Klimat.app",https://www.strava.com/activities/5142607402,https://www.strava.com/activities/5142607402?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 3.4 kilometer Ride.,true,false,,12,false,false,false,false,everyone
5119048751,Power Meter keeps cutting out ,VirtualRide,Virtual Ride,Virtual Ride,false,8477598,,"Tue, 4/13/2021",1618316467,2021-04-13T11:21:07+0000,Tue,14.72,14721.7,kilometers,km,36:57,2217,1:04:51,3891,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/CB2HJ5UQ3OWGQORTTAFNHKV7U3QXUGQHFOQXM7QC3VFTE5O26T3BU5NEJ5YF67GPYRBCSTE7WU546IELGX57IRUYWLZRV7KE,true,false,123,m,123,,https://www.strava.com/activities/5119048751,https://www.strava.com/activities/5119048751?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 14.7 kilometer Virtual Ride.,true,false,45,,false,false,false,false,everyone
5086927403,Morning Ride ,Ride,Ride,Ride,false,8477598,,"Wed, 4/7/2021",1617774438,2021-04-07T04:47:18+0000,Wed,5.55,5553.7,kilometers,km,29:26,1766,1:00:32,3632,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/RVNF67YDRFK6QWKRXXYZ2MNL3JN6QU7256QTEH6OC3T5QTQZWKBLF6ZR7UEBFHNXJDVKI23B62JRH6VNKXHXIOTDZGWW7DUJ,true,false,90,m,89.9256,"Broken clouds, 0°C, Feels like -5°C, Humidity 64%, Wind 7mph from WNW - by Klimat.app",https://www.strava.com/activities/5086927403,https://www.strava.com/activities/5086927403?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 5.5 kilometer Ride.,false,false,,,false,false,false,false,everyone
5079615474,Relaxed pace ,Ride,Ride,Ride,false,8477600,,"Tue, 4/6/2021",1617715963,2021-04-06T12:32:43+0000,Tue,18.07,18074.5,kilometers,km,1:35:28,5728,2:48:40,10120,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/B6M7VURIXAMEQJWNFVR5Z63HJNGMIXOBMCNAE2C4MUDUUE6SQXEXURT3S7FHSVSFYNQBEBWQX5DFBCHAFBVAZUBIZK3OI2IO,true,false,182,m,181.601,"Light snow, 6°C, Feels like -3°C, Humidity 48%, Wind 20mph from NNW - by Klimat.app",https://www.strava.com/activities/5079615474,https://www.strava.com/activities/5079615474?utm_content=32808485&utm_medium=referral&utm_source=twitter,went for a 18.0 kilometer Ride.,false,false,,12,false,false,false,false,everyone
